frame,timestamp_sec,class,confidence,x1,y1,x2,y2
603,25.124,boots,0.7217,508.5,549.02,557.05,592.08
604,25.166,vest,0.9021,420.07,270.27,550.71,429.28
604,25.166,vest,0.8969,633.71,276.69,760.54,434.8
604,25.166,no-helmet,0.8195,664.58,224.61,715.36,267.15
604,25.166,helmet,0.8192,451.82,201.58,526.73,258.04
604,25.166,boots,0.8006,656.5,564.43,697.42,607.49
604,25.166,boots,0.7734,703.64,545.08,741.14,593.88
604,25.166,boots,0.7674,462.28,572.86,499.88,610.01
604,25.166,boots,0.5932,509.84,555.21,557.03,593.87
605,25.207,vest,0.9028,418.81,269.93,550.47,430.01
605,25.207,vest,0.8971,634.42,275.76,761.39,434.56
605,25.207,helmet,0.8226,450.21,201.17,526.37,258.01
605,25.207,boots,0.7926,656.39,564.31,697.35,607.5
605,25.207,boots,0.7876,706.39,547.45,749.35,597.64
605,25.207,no-helmet,0.7806,668.25,224.15,716.78,265.52
605,25.207,boots,0.7496,462.17,572.08,500.18,610.09
605,25.207,boots,0.7129,507.35,557.08,558.41,599.33
606,25.249,vest,0.9028,418.67,270.43,550.02,430.18
606,25.249,vest,0.8977,635.59,275.75,761.64,434.63
606,25.249,boots,0.8412,711.78,552.72,758.72,603.83
606,25.249,helmet,0.8232,448.49,201.03,525.46,258.86
606,25.249,boots,0.7855,656.09,563.75,698.39,607.67
606,25.249,boots,0.7522,462.21,572.45,499.65,609.9
606,25.249,no-helmet,0.7484,671.97,224.61,719.86,264.14
606,25.249,boots,0.6344,508.24,563.14,559.86,602.72
607,25.291,vest,0.9031,418.39,270.24,549.81,430.4
607,25.291,vest,0.8991,636.88,276.22,762.48,435.7
607,25.291,boots,0.8277,720.57,560.59,766.07,607.9
607,25.291,helmet,0.8202,447.45,201.1,524.98,258.9
607,25.291,boots,0.7659,462.34,572.66,499.35,609.81
607,25.291,boots,0.7516,655.88,563.98,698.46,607.65
607,25.291,no-helmet,0.749,675.45,224.86,722.72,264.66
607,25.291,boots,0.5791,508.68,566.03,560.16,605.06
608,25.332,vest,0.9033,418.54,269.97,550.11,430.84
608,25.332,vest,0.9029,638.61,276.94,763.26,436.83
608,25.332,helmet,0.8145,446.78,201.02,523.68,258.37
608,25.332,no-helmet,0.7916,678.96,225.47,727.44,265.77
608,25.332,boots,0.7876,462.42,573.26,499.25,609.73
608,25.332,boots,0.7687,727.0,564.02,769.94,611.09
608,25.332,boots,0.7491,655.66,564.14,698.76,607.65
608,25.332,boots,0.6726,507.96,565.69,559.83,605.7
609,25.374,vest,0.9039,418.29,269.82,550.92,431.1
609,25.374,vest,0.9038,640.99,278.08,764.59,437.52
609,25.374,no-helmet,0.8116,681.9,226.03,730.73,267.03
609,25.374,helmet,0.8113,447.06,201.07,523.33,258.22
609,25.374,boots,0.7892,462.37,573.31,499.17,609.73
609,25.374,boots,0.7592,728.47,565.24,770.07,611.73
609,25.374,boots,0.7378,655.7,564.14,699.07,607.6
609,25.374,boots,0.6786,507.93,565.94,559.75,605.47
610,25.416,vest,0.9039,418.3,269.75,551.22,431.1
610,25.416,vest,0.9036,643.3,277.48,766.86,437.38
610,25.416,helmet,0.8136,447.24,201.0,523.69,258.03
610,25.416,boots,0.7921,462.36,573.3,498.99,609.73
610,25.416,boots,0.7609,728.4,565.4,770.22,611.77
610,25.416,no-helmet,0.76,686.39,225.21,735.59,266.63
610,25.416,boots,0.7335,655.69,564.15,699.04,607.66
610,25.416,boots,0.6884,507.79,565.39,559.75,605.39
611,25.457,vest,0.9035,418.37,269.73,551.95,431.18
611,25.457,vest,0.902,645.97,277.15,768.91,437.27
611,25.457,helmet,0.8132,447.55,200.9,524.19,258.0
611,25.457,boots,0.7923,462.31,573.15,499.02,609.82
611,25.457,no-helmet,0.7677,690.82,226.16,741.99,268.62
611,25.457,boots,0.7457,728.59,565.51,770.41,611.78
611,25.457,boots,0.6832,655.84,563.89,699.09,607.84
611,25.457,boots,0.6823,508.03,565.33,559.69,605.19
612,25.499,vest,0.9034,418.82,269.9,553.09,431.18
612,25.499,vest,0.8999,647.5,276.72,769.79,436.57
612,25.499,helmet,0.814,447.91,200.93,524.66,258.28
612,25.499,boots,0.7871,462.34,573.2,498.92,609.82
612,25.499,no-helmet,0.7791,696.24,225.96,747.55,270.3
612,25.499,boots,0.7484,728.49,565.53,770.34,611.78
612,25.499,boots,0.6597,507.66,564.89,559.78,605.41
612,25.499,boots,0.644,655.96,563.62,698.89,608.09
613,25.541,vest,0.9027,419.71,270.51,554.75,432.01
613,25.541,vest,0.8986,652.66,276.29,777.9,437.56
613,25.541,helmet,0.8181,449.0,201.17,524.96,259.0
613,25.541,boots,0.7868,462.25,573.31,498.81,609.86
613,25.541,no-helmet,0.7682,705.72,226.18,757.81,271.59
613,25.541,boots,0.7507,728.5,565.77,770.27,611.69
613,25.541,boots,0.7246,655.84,563.51,698.95,608.17
613,25.541,boots,0.6722,507.43,564.87,559.86,605.17
614,25.582,vest,0.9029,419.99,270.98,556.48,432.74
614,25.582,vest,0.8987,655.77,276.57,781.97,437.71
614,25.582,helmet,0.8224,450.14,201.24,526.0,258.88
614,25.582,no-helmet,0.7961,710.55,226.71,761.72,271.75
614,25.582,boots,0.7888,462.2,573.54,498.8,609.86
614,25.582,boots,0.7604,728.51,565.88,770.45,611.76
614,25.582,boots,0.7232,655.63,563.31,699.07,608.3
614,25.582,boots,0.6903,507.39,564.73,559.93,605.14
615,25.624,vest,0.9031,420.61,271.64,557.5,433.05
615,25.624,vest,0.8997,659.79,277.22,783.05,437.62
615,25.624,helmet,0.8201,451.23,201.68,526.58,259.26
615,25.624,no-helmet,0.7834,714.42,226.79,765.25,271.36
615,25.624,boots,0.7813,462.1,573.73,498.84,609.77
615,25.624,boots,0.7684,728.69,566.57,770.91,611.84
615,25.624,boots,0.7496,655.6,563.1,699.14,608.35
615,25.624,boots,0.7058,507.33,564.89,559.97,605.07
616,25.666,vest,0.9016,663.97,277.01,784.4,437.41
616,25.666,vest,0.9016,420.78,271.88,558.47,433.87
616,25.666,helmet,0.8172,452.27,202.64,527.2,260.2
616,25.666,no-helmet,0.7777,717.91,226.38,769.91,271.08
616,25.666,boots,0.7628,462.01,573.84,498.72,610.04
616,25.666,boots,0.7625,728.55,565.82,771.14,611.83
616,25.666,boots,0.7348,655.53,562.94,699.5,608.55
616,25.666,boots,0.6943,507.15,564.66,559.97,605.01
617,25.707,vest,0.9056,667.71,277.35,788.66,436.25
617,25.707,vest,0.9012,421.28,273.38,559.61,434.29
617,25.707,helmet,0.8174,453.51,203.51,529.41,261.26
617,25.707,no-helmet,0.7904,721.68,227.47,773.11,271.82
617,25.707,boots,0.7566,728.62,565.34,771.06,611.83
617,25.707,boots,0.737,461.86,573.84,498.85,610.12
617,25.707,boots,0.7353,655.3,562.52,700.06,608.53
617,25.707,boots,0.6637,507.23,564.71,559.94,604.79
618,25.749,vest,0.9047,672.14,277.61,792.68,436.69
618,25.749,vest,0.9004,420.87,274.34,560.19,434.26
618,25.749,helmet,0.8162,454.49,204.39,530.8,262.32
618,25.749,no-helmet,0.7964,725.4,227.77,775.95,272.35
618,25.749,boots,0.7583,728.56,565.21,771.02,612.04
618,25.749,boots,0.7507,655.28,562.27,700.67,608.58
618,25.749,boots,0.7287,461.84,573.67,499.35,610.32
618,25.749,boots,0.6643,507.27,564.74,559.98,604.88
619,25.791,vest,0.9025,674.47,277.15,796.76,436.8
619,25.791,vest,0.9005,421.32,274.78,560.72,433.56
619,25.791,helmet,0.8131,455.79,205.45,531.87,262.72
619,25.791,no-helmet,0.7887,727.92,227.09,779.38,273.31
619,25.791,boots,0.7635,655.35,562.24,701.65,608.75
619,25.791,boots,0.7564,728.68,565.15,770.86,612.03
619,25.791,boots,0.7089,462.37,573.08,500.4,610.84
619,25.791,boots,0.6263,507.63,564.78,559.94,604.89
620,25.832,vest,0.9023,675.81,276.65,798.8,436.89
620,25.832,vest,0.9006,421.4,274.96,561.12,433.19
620,25.832,helmet,0.815,456.32,205.8,532.27,262.98
620,25.832,boots,0.7847,655.13,562.07,703.36,608.64
620,25.832,no-helmet,0.7773,730.32,227.09,781.73,273.03
620,25.832,boots,0.7598,728.59,564.99,770.76,612.1
620,25.832,boots,0.7471,464.06,572.03,503.67,611.38
620,25.832,boots,0.6534,507.72,564.38,559.94,605.0
621,25.874,vest,0.9015,677.05,276.46,800.45,437.15
621,25.874,vest,0.9007,421.83,274.73,561.57,432.93
621,25.874,helmet,0.8155,456.8,206.08,531.91,262.9
621,25.874,boots,0.7797,654.43,562.56,706.83,608.5
621,25.874,no-helmet,0.7705,732.64,227.16,783.67,272.68
621,25.874,boots,0.7605,728.71,565.03,770.68,612.18
621,25.874,boots,0.6711,466.94,571.68,506.87,612.05
621,25.874,boots,0.6449,508.24,563.96,559.93,604.78
622,25.916,vest,0.9005,422.26,274.42,562.05,433.03
622,25.916,vest,0.8994,678.69,276.14,801.1,437.66
622,25.916,helmet,0.8146,456.9,206.02,531.48,262.77
622,25.916,no-helmet,0.7691,734.44,227.19,785.74,273.52
622,25.916,boots,0.7618,654.4,563.3,709.73,608.31
622,25.916,boots,0.7598,728.9,565.15,770.59,612.11
622,25.916,boots,0.6378,508.8,564.27,559.9,604.87
622,25.916,boots,0.5182,471.23,574.04,509.36,613.91
623,25.957,vest,0.9003,423.0,274.32,562.51,433.24
623,25.957,vest,0.8989,680.42,276.12,802.73,437.36
623,25.957,helmet,0.8143,457.22,206.07,531.08,262.56
623,25.957,no-helmet,0.7664,736.97,227.37,788.03,274.67
623,25.957,boots,0.7664,729.12,565.47,770.55,612.13
623,25.957,boots,0.7013,654.6,563.68,711.96,608.72
623,25.957,boots,0.5993,509.83,564.75,559.64,604.69
623,25.957,boots,0.4633,474.46,578.21,509.68,614.65
624,25.999,vest,0.9003,423.13,274.31,562.73,433.45
624,25.999,vest,0.8979,681.42,276.33,803.61,437.83
624,25.999,helmet,0.8123,457.35,206.26,531.04,262.53
624,25.999,boots,0.7719,729.29,565.69,770.39,612.09
624,25.999,no-helmet,0.7704,738.51,227.31,790.1,275.06
624,25.999,boots,0.6858,654.37,564.06,715.13,608.72
625,26.041,vest,0.9003,423.28,274.25,562.72,433.59
625,26.041,vest,0.8978,682.74,276.58,805.02,437.72
625,26.041,helmet,0.8095,457.58,206.58,531.05,262.49
625,26.041,no-helmet,0.7785,741.02,227.63,791.52,275.04
625,26.041,boots,0.7699,729.45,565.81,770.27,611.95
625,26.041,boots,0.6802,654.81,564.79,715.64,608.42
626,26.082,vest,0.9001,423.21,274.3,562.77,433.77
626,26.082,vest,0.8977,683.28,276.94,807.19,437.56
626,26.082,helmet,0.8074,457.66,206.77,531.2,262.46
626,26.082,no-helmet,0.7802,742.15,227.79,792.3,274.57
626,26.082,boots,0.7719,729.46,565.74,770.31,611.91
626,26.082,boots,0.6815,655.38,564.58,715.28,608.38
626,26.082,boots,0.442,482.33,580.63,518.77,616.4
627,26.124,vest,0.8998,423.18,274.52,562.83,433.77
627,26.124,vest,0.8977,683.21,276.54,807.94,437.74
627,26.124,helmet,0.8069,457.6,206.9,531.28,262.6
627,26.124,no-helmet,0.7823,743.27,227.52,792.76,273.7
627,26.124,boots,0.7706,729.44,565.56,770.31,611.93
627,26.124,boots,0.6901,656.62,564.12,712.95,608.15
627,26.124,boots,0.4115,486.46,582.69,521.68,616.56
628,26.166,vest,0.8997,422.74,274.65,562.79,433.89
628,26.166,vest,0.897,684.18,276.9,808.28,437.55
628,26.166,helmet,0.8091,457.42,206.92,531.58,262.75
628,26.166,no-helmet,0.7789,743.66,227.51,793.06,273.06
628,26.166,boots,0.7727,729.63,565.02,770.12,612.11
628,26.166,boots,0.711,657.79,563.46,713.0,607.58
628,26.166,boots,0.4854,489.09,583.52,523.63,617.67
629,26.207,vest,0.8995,422.27,274.77,562.82,433.91
629,26.207,vest,0.8973,684.75,276.4,808.49,437.36
629,26.207,helmet,0.8093,457.26,206.93,531.77,263.01
629,26.207,no-helmet,0.775,744.1,227.8,792.56,272.71
629,26.207,boots,0.7736,729.66,564.75,770.2,612.01
629,26.207,boots,0.7198,660.3,562.7,713.27,607.25
629,26.207,boots,0.4891,490.74,583.4,525.14,618.17
630,26.249,vest,0.8992,422.04,275.01,562.73,433.8
630,26.249,vest,0.8977,684.93,275.9,808.61,437.29
630,26.249,helmet,0.8107,457.02,206.77,531.84,263.07
630,26.249,boots,0.77,729.69,565.01,770.17,612.08
630,26.249,no-helmet,0.7593,743.25,226.92,791.59,270.06
630,26.249,boots,0.7196,662.89,562.55,713.74,607.45
631,26.291,vest,0.899,421.8,275.16,562.75,433.86
631,26.291,vest,0.8988,684.86,275.19,808.47,437.41
631,26.291,helmet,0.8099,456.83,206.7,531.76,263.15
631,26.291,boots,0.7694,729.76,565.1,770.25,612.1
631,26.291,boots,0.768,664.77,562.47,713.8,607.23
631,26.291,no-helmet,0.7469,742.06,225.93,790.7,268.17
632,26.332,vest,0.8991,421.62,275.13,562.63,433.65
632,26.332,vest,0.899,684.77,274.93,808.33,437.33
632,26.332,helmet,0.8105,456.36,206.4,531.6,263.22
632,26.332,boots,0.7696,729.84,565.12,770.22,611.95
632,26.332,boots,0.7604,665.76,562.08,713.99,607.17
632,26.332,no-helmet,0.76,740.68,225.34,788.67,266.94
633,26.374,vest,0.8992,421.64,275.04,562.47,433.46
633,26.374,vest,0.8991,684.56,275.38,808.53,437.5
633,26.374,helmet,0.8126,456.4,206.44,531.46,263.29
633,26.374,boots,0.7694,729.95,565.13,770.18,611.83
633,26.374,boots,0.7636,665.57,562.06,714.0,607.19
633,26.374,no-helmet,0.7582,741.43,226.26,786.22,269.99
634,26.416,vest,0.8992,422.27,274.99,562.67,433.39
634,26.416,vest,0.8988,684.03,275.48,808.75,438.34
634,26.416,helmet,0.8129,456.47,206.59,531.37,263.26
634,26.416,boots,0.7718,729.97,565.21,770.13,611.82
634,26.416,boots,0.7709,665.5,562.05,713.98,607.2
634,26.416,no-helmet,0.7519,739.57,227.17,783.84,269.41
635,26.457,vest,0.8993,422.65,274.97,562.68,433.46
635,26.457,vest,0.8985,683.6,275.98,808.26,438.11
635,26.457,helmet,0.8131,456.66,206.69,531.38,263.23
635,26.457,boots,0.7785,730.04,565.41,770.11,611.86
635,26.457,boots,0.7775,665.4,562.19,713.9,607.25
635,26.457,no-helmet,0.7412,737.28,227.45,781.45,267.97
636,26.499,vest,0.8995,423.27,274.87,562.8,433.3
636,26.499,vest,0.8986,682.98,276.51,807.02,437.81
636,26.499,helmet,0.8115,456.99,206.88,531.34,263.14
636,26.499,boots,0.7809,729.99,565.5,770.11,611.87
636,26.499,boots,0.7803,665.35,562.37,713.82,607.41
636,26.499,no-helmet,0.7412,732.87,226.89,779.46,268.88
637,26.541,vest,0.8995,424.96,274.68,563.92,433.54
637,26.541,vest,0.8975,681.48,276.38,803.69,437.58
637,26.541,helmet,0.8052,458.0,207.48,532.66,262.99
637,26.541,boots,0.7795,665.2,562.72,713.71,607.5
637,26.541,boots,0.7743,729.97,565.82,769.95,611.86
637,26.541,no-helmet,0.7622,727.61,225.6,775.45,268.31
638,26.582,vest,0.8995,680.06,276.18,801.5,437.49
638,26.582,vest,0.8992,426.05,274.87,564.19,433.56
638,26.582,helmet,0.8028,458.8,208.05,533.41,262.83
638,26.582,boots,0.7845,665.08,562.72,713.7,607.57
638,26.582,boots,0.7749,730.01,566.11,769.99,611.83
638,26.582,no-helmet,0.7424,724.7,225.25,772.16,266.87
638,26.582,boots,0.5181,491.33,583.29,524.25,617.79
639,26.624,vest,0.9023,678.91,276.63,801.05,437.99
639,26.624,vest,0.8991,426.8,274.89,564.27,433.4
639,26.624,helmet,0.8016,458.71,208.55,534.36,262.61
639,26.624,boots,0.7863,665.01,562.79,713.69,607.66
639,26.624,boots,0.7767,729.96,566.05,770.01,611.85
639,26.624,no-helmet,0.7537,721.19,224.66,770.6,266.69
639,26.624,boots,0.538,490.78,581.71,523.31,616.77
639,26.624,boots,0.4039,521.49,570.24,558.37,602.68
640,26.666,vest,0.9041,677.92,276.94,800.57,437.66
640,26.666,vest,0.8994,427.59,274.96,564.37,433.18
640,26.666,helmet,0.8088,459.17,207.46,535.35,262.39
640,26.666,boots,0.7844,664.83,563.1,713.5,607.72
640,26.666,no-helmet,0.7787,717.77,224.54,767.26,267.0
640,26.666,boots,0.7766,729.86,566.25,770.12,611.98
640,26.666,boots,0.4347,489.81,579.9,522.18,614.2
641,26.707,vest,0.9065,677.01,277.5,798.59,437.73
641,26.707,vest,0.8993,428.08,274.66,564.55,432.69
641,26.707,helmet,0.8128,459.32,207.18,535.73,262.18
641,26.707,boots,0.7871,664.91,563.2,713.58,607.62
641,26.707,boots,0.7785,729.71,566.12,770.08,611.97
641,26.707,no-helmet,0.7784,715.09,224.78,765.1,267.87
642,26.749,vest,0.9091,676.23,277.71,796.09,436.35
642,26.749,vest,0.8995,428.47,274.55,564.41,432.64
642,26.749,helmet,0.8127,459.4,206.91,535.93,262.19
642,26.749,no-helmet,0.7857,712.15,224.34,763.03,267.95
642,26.749,boots,0.7856,664.78,563.16,713.55,607.61
642,26.749,boots,0.7801,729.68,566.19,770.03,611.97
643,26.791,vest,0.9094,675.91,277.92,794.14,434.64
643,26.791,vest,0.8997,429.23,274.44,564.32,432.44
643,26.791,helmet,0.8121,460.37,207.1,535.7,261.97
643,26.791,boots,0.788,664.71,563.25,713.34,607.42
643,26.791,boots,0.7825,729.65,566.28,770.0,611.99
643,26.791,no-helmet,0.7582,709.02,223.67,760.02,267.78
643,26.791,boots,0.5875,510.87,564.55,559.51,603.74
644,26.832,vest,0.9067,674.08,278.41,792.33,433.99
644,26.832,vest,0.8996,429.38,274.2,564.27,431.77
644,26.832,helmet,0.8126,460.89,206.96,535.7,261.56
644,26.832,boots,0.7861,664.48,563.13,713.14,607.53
644,26.832,boots,0.7824,729.71,566.14,769.86,611.96
644,26.832,no-helmet,0.7592,705.53,223.74,756.54,267.2
644,26.832,boots,0.6433,509.3,563.5,559.59,603.88
645,26.874,vest,0.9029,671.45,279.17,790.79,432.72
645,26.874,vest,0.8993,429.26,274.15,564.24,431.57
645,26.874,helmet,0.81,461.1,206.86,535.42,261.35
645,26.874,boots,0.7891,664.67,563.04,713.24,607.52
645,26.874,boots,0.7822,729.75,566.13,769.7,611.96
645,26.874,no-helmet,0.766,703.09,223.64,753.36,267.07
645,26.874,boots,0.6127,509.27,563.38,559.52,604.47
646,26.916,vest,0.9016,669.52,278.83,788.69,432.59
646,26.916,vest,0.899,428.6,273.96,564.14,431.85
646,26.916,helmet,0.8103,460.76,206.51,535.24,261.07
646,26.916,boots,0.7919,664.62,562.85,713.37,607.5
646,26.916,boots,0.7803,729.59,565.98,769.86,611.99
646,26.916,no-helmet,0.7668,700.99,223.86,750.62,266.07
646,26.916,boots,0.5835,509.0,563.32,559.48,604.48
647,26.957,vest,0.9011,667.83,278.89,786.73,431.74
647,26.957,vest,0.8989,427.98,273.71,563.93,431.78
647,26.957,helmet,0.8087,460.38,206.18,534.77,260.62
647,26.957,boots,0.7976,664.58,562.78,713.31,607.45
647,26.957,no-helmet,0.7814,697.88,224.03,748.08,266.53
647,26.957,boots,0.7794,729.49,565.86,769.87,612.05
647,26.957,boots,0.5411,508.94,563.58,559.43,604.29
648,26.999,vest,0.9005,667.17,279.22,784.34,430.75
648,26.999,vest,0.8995,427.72,273.25,563.84,431.77
648,26.999,helmet,0.8076,459.58,205.77,534.74,260.48
648,26.999,boots,0.7987,664.54,562.63,713.33,607.44
648,26.999,no-helmet,0.7961,695.68,224.17,745.84,266.95
648,26.999,boots,0.7776,729.5,565.72,769.81,612.09
648,26.999,boots,0.5381,508.5,563.48,559.5,604.26
649,27.041,vest,0.9002,427.1,272.65,563.73,431.41
649,27.041,vest,0.8987,665.01,279.41,782.81,429.84
649,27.041,helmet,0.8056,458.55,205.34,534.8,259.7
649,27.041,no-helmet,0.796,692.72,223.57,743.37,266.12
649,27.041,boots,0.7944,664.44,562.83,713.21,607.42
649,27.041,boots,0.773,729.72,565.83,770.19,612.09
649,27.041,boots,0.4876,508.39,563.53,559.54,604.28
650,27.082,vest,0.9005,426.69,272.6,563.31,431.11
650,27.082,vest,0.8958,662.85,279.97,780.09,430.09
650,27.082,helmet,0.8043,458.73,205.44,534.15,259.33
650,27.082,boots,0.7994,664.51,562.66,713.18,607.36
650,27.082,no-helmet,0.7847,690.0,223.16,741.38,266.24
650,27.082,boots,0.7768,729.65,565.8,770.17,612.16
650,27.082,boots,0.4706,508.64,563.4,559.46,604.35
651,27.124,vest,0.9005,426.51,272.62,563.28,431.28
651,27.124,vest,0.8952,662.49,280.13,777.67,430.4
651,27.124,helmet,0.8043,458.84,205.49,533.83,259.15
651,27.124,boots,0.8018,664.47,562.63,713.13,607.27
651,27.124,no-helmet,0.7827,688.28,223.15,740.32,266.86
651,27.124,boots,0.7788,729.64,565.86,770.16,612.19
651,27.124,boots,0.4268,508.73,562.82,559.28,604.32
652,27.166,vest,0.9004,426.32,272.8,563.59,431.96
652,27.166,vest,0.8922,662.07,279.93,775.87,430.73
652,27.166,helmet,0.8036,458.56,206.02,533.98,259.65
652,27.166,boots,0.8035,664.18,562.64,712.92,607.24
652,27.166,no-helmet,0.7837,687.48,223.34,740.12,267.11
652,27.166,boots,0.782,729.55,565.95,770.28,612.23
652,27.166,boots,0.4444,510.08,562.16,559.21,604.67
653,27.207,vest,0.9004,426.56,273.22,564.19,432.31
653,27.207,vest,0.8928,661.69,280.26,774.82,430.93
653,27.207,boots,0.8083,664.21,562.62,712.87,607.18
653,27.207,helmet,0.804,458.8,206.54,533.55,260.88
653,27.207,no-helmet,0.7971,685.4,223.39,738.56,266.35
653,27.207,boots,0.7741,729.15,565.85,769.96,612.15
653,27.207,boots,0.4794,511.47,562.3,559.06,604.48
654,27.249,vest,0.9001,427.2,273.38,564.46,431.98
654,27.249,vest,0.8942,660.64,280.21,773.83,431.25
654,27.249,boots,0.8096,664.22,562.74,712.83,607.13
654,27.249,helmet,0.8043,459.01,206.35,533.62,260.85
654,27.249,no-helmet,0.7985,683.95,222.98,737.66,265.89
654,27.249,boots,0.7752,729.55,565.98,770.19,612.21
654,27.249,boots,0.4872,513.03,560.81,559.66,604.42
655,27.291,vest,0.8998,428.22,273.52,565.03,431.63
655,27.291,vest,0.8951,660.03,280.26,772.86,431.45
655,27.291,boots,0.8103,664.25,562.7,712.79,607.14
655,27.291,no-helmet,0.8097,682.84,223.03,736.72,265.94
655,27.291,helmet,0.8097,459.62,205.75,534.48,260.4
655,27.291,boots,0.7728,729.56,565.97,770.12,612.19
655,27.291,boots,0.6474,515.58,560.56,560.65,604.53
656,27.332,vest,0.8999,430.63,273.22,565.06,430.79
656,27.332,vest,0.8946,659.26,280.24,772.38,431.68
656,27.332,no-helmet,0.8239,682.08,223.27,735.88,266.53
656,27.332,boots,0.8102,664.28,562.75,712.76,607.14
656,27.332,helmet,0.8073,461.16,205.57,535.18,259.76
656,27.332,boots,0.7742,519.43,561.47,564.02,604.56
656,27.332,boots,0.7727,729.53,565.93,770.03,612.17
656,27.332,boots,0.542,478.85,566.87,515.48,603.4
657,27.374,vest,0.899,432.31,273.12,564.81,430.49
657,27.374,vest,0.8947,658.46,280.1,772.29,431.88
657,27.374,no-helmet,0.8259,681.31,223.25,735.3,266.39
657,27.374,boots,0.8079,664.27,562.7,712.76,607.17
657,27.374,helmet,0.8073,463.6,204.89,537.33,259.77
657,27.374,boots,0.8063,521.35,561.64,570.23,605.9
657,27.374,boots,0.7665,729.45,565.86,770.01,612.12
657,27.374,boots,0.6872,479.18,566.97,517.22,603.65
658,27.416,vest,0.8998,433.54,273.39,564.73,430.33
658,27.416,vest,0.8943,658.29,280.22,772.28,431.64
